Year,League,TeamIdAlt,FranchiseId,Division,Rank,Wins,Losses,Runs,HomeRuns,ERA,Name,Park,TeamId
1933,NL,PIT,PIT,,2,87,67,667,39,3.27,Pittsburgh Pirates,Forbes Field,PIT
1933,AL,SLA,BAL,,8,55,96,669,64,4.82,St. Louis Browns,Sportsman's Park IV,SLB
1933,NL,SLN,STL,,5,82,71,687,57,3.37,St. Louis Cardinals,Sportsman's Park IV,STL
1933,AL,WS1,MIN,,1,99,53,850,60,3.82,Washington Senators,Griffith Stadium I,WSH
1934,AL,BOS,BOS,,4,76,76,820,51,4.32,Boston Red Sox,Fenway Park II,BOS
1934,NL,BRO,LAD,,6,71,81,748,79,4.48,Brooklyn Dodgers,Ebbets Field,BRO
1934,NL,BSN,ATL,,4,78,73,683,83,4.11,Boston Braves,Braves Field,BSN
1934,AL,CHA,CHW,,8,53,99,704,71,5.41,Chicago White Sox,Comiskey Park,CHW
1934,NL,CHN,CHC,,3,86,65,705,101,3.76,Chicago Cubs,Wrigley Field,CHC
1934,NL,CIN,CIN,,8,52,99,590,55,4.37,Cincinnati Reds,Crosley Field,CIN
1934,AL,CLE,CLE,,3,85,69,814,100,4.28,Cleveland Indians,League Park II/Cleveland Stadium,CLE
1934,AL,DET,DET,,1,101,53,958,74,4.06,Detroit Tigers,Navin Field,DET
1934,NL,NY1,SFG,,2,93,60,760,126,3.19,New York Giants,Polo Grounds IV,NYG
1934,AL,NYA,NYY,,2,94,60,842,135,3.76,New York Yankees,Yankee Stadium I,NYY
1934,AL,PHA,OAK,,5,68,82,764,144,5.01,Philadelphia Athletics,Shibe Park,PHA
1934,NL,PHI,PHI,,7,56,93,675,56,4.76,Philadelphia Phillies,Baker Bowl,PHI
1934,NL,PIT,PIT,,5,74,76,735,52,4.2,Pittsburgh Pirates,Forbes Field,PIT
1934,AL,SLA,BAL,,6,67,85,674,62,4.49,St. Louis Browns,Sportsman's Park IV,SLB
1934,NL,SLN,STL,,1,95,58,799,104,3.69,St. Louis Cardinals,Sportsman's Park IV,STL
1934,AL,WS1,MIN,,7,66,86,729,51,4.68,Washington Senators,Griffith Stadium I,WSH
1935,AL,BOS,BOS,,4,78,75,718,69,4.05,Boston Red Sox,Fenway Park II,BOS
1935,NL,BRO,LAD,,5,70,83,711,59,4.22,Brooklyn Dodgers,Ebbets Field,BRO
1935,NL,BSN,ATL,,8,38,115,575,75,4.93,Boston Braves,Braves Field,BSN
1935,AL,CHA,CHW,,5,74,78,738,74,4.38,Chicago White Sox,Comiskey Park,CHW
1935,NL,CHN,CHC,,1,100,54,847,88,3.26,Chicago Cubs,Wrigley Field,CHC
1935,NL,CIN,CIN,,6,68,85,646,73,4.3,Cincinnati Reds,Crosley Field,CIN
1935,AL,CLE,CLE,,3,82,71,776,93,4.15,Cleveland Indians,League Park II/Cleveland Stadium,CLE
1935,AL,DET,DET,,1,93,58,919,106,3.82,Detroit Tigers,Navin Field,DET
1935,NL,NY1,SFG,,3,91,62,770,123,3.78,New York Giants,Polo Grounds IV,NYG
1935,AL,NYA,NYY,,2,89,60,818,104,3.6,New York Yankees,Yankee Stadium I,NYY
1935,AL,PHA,OAK,,8,58,91,710,112,5.12,Philadelphia Athletics,Shibe Park,PHA
1935,NL,PHI,PHI,,7,64,89,685,92,4.76,Philadelphia Phillies,Baker Bowl,PHI
1935,NL,PIT,PIT,,4,86,67,743,66,3.42,Pittsburgh Pirates,Forbes Field,PIT
1935,AL,SLA,BAL,,7,65,87,718,73,5.26,St. Louis Browns,Sportsman's Park IV,SLB
1935,NL,SLN,STL,,2,96,58,829,86,3.52,St. Louis Cardinals,Sportsman's Park IV,STL
1935,AL,WS1,MIN,,6,67,86,823,32,5.25,Washington Senators,Griffith Stadium I,WSH
1936,AL,BOS,BOS,,6,74,80,775,86,4.39,Boston Red Sox,Fenway Park II,BOS
1936,NL,BRO,LAD,,7,67,87,662,33,3.98,Brooklyn Dodgers,Ebbets Field,BRO
1936,NL,BSN,ATL,,6,71,83,631,67,3.94,Boston Bees,Braves Field,BSN
1936,AL,CHA,CHW,,4,81,70,920,60,5.06,Chicago White Sox,Comiskey Park,CHW
1936,NL,CHN,CHC,,2,87,67,755,76,3.54,Chicago Cubs,Wrigley Field,CHC
1936,NL,CIN,CIN,,5,74,80,722,82,4.22,Cincinnati Reds,Crosley Field,CIN
1936,AL,CLE,CLE,,5,80,74,921,123,4.83,Cleveland Indians,League Park II/Cleveland Stadium,CLE
1936,AL,DET,DET,,2,83,71,921,94,5,Detroit Tigers,Navin Field,DET
1936,NL,NY1,SFG,,1,92,62,742,97,3.46,New York Giants,Polo Grounds IV,NYG
1936,AL,NYA,NYY,,1,102,51,1065,182,4.17,New York Yankees,Yankee Stadium I,NYY
1936,AL,PHA,OAK,,8,53,100,714,72,6.08,Philadelphia Athletics,Shibe Park,PHA
1936,NL,PHI,PHI,,8,54,100,726,103,4.64,Philadelphia Phillies,Baker Bowl,PHI
1936,NL,PIT,PIT,,4,84,70,804,60,3.89,Pittsburgh Pirates,Forbes Field,PIT
1936,AL,SLA,BAL,,7,57,95,804,79,6.24,St. Louis Browns,Sportsman's Park IV,SLB
1936,NL,SLN,STL,,2,87,67,795,88,4.47,St. Louis Cardinals,Sportsman's Park IV,STL
1936,AL,WS1,MIN,,3,82,71,889,62,4.58,Washington Senators,Griffith Stadium I,WSH
1937,AL,BOS,BOS,,5,80,72,821,100,4.48,Boston Red Sox,Fenway Park II,BOS
1937,NL,BRO,LAD,,6,62,91,616,37,4.13,Brooklyn Dodgers,Ebbets Field,BRO
1937,NL,BSN,ATL,,5,79,73,579,63,3.22,Boston Bees,Braves Field,BSN
1937,AL,CHA,CHW,,3,86,68,780,67,4.17,Chicago White Sox,Comiskey Park,CHW
1937,NL,CHN,CHC,,2,93,61,811,96,3.97,Chicago Cubs,Wrigley Field,CHC
1937,NL,CIN,CIN,,8,56,98,612,73,3.94,Cincinnati Reds,Crosley Field,CIN
1937,AL,CLE,CLE,,4,83,71,817,103,4.39,Cleveland Indians,League Park II/Cleveland Stadium,CLE
1937,AL,DET,DET,,2,89,65,935,150,4.87,Detroit Tigers,Navin Field,DET
1937,NL,NY1,SFG,,1,95,57,732,111,3.43,New York Giants,Polo Grounds IV,NYG
1937,AL,NYA,NYY,,1,102,52,979,174,3.65,New York Yankees,Yankee Stadium I,NYY
1937,AL,PHA,OAK,,7,54,97,699,94,4.85,Philadelphia Athletics,Shibe Park,PHA
1937,NL,PHI,PHI,,7,61,92,724,103,5.05,Philadelphia Phillies,Baker Bowl,PHI
1937,NL,PIT,PIT,,3,86,68,704,47,3.56,Pittsburgh Pirates,Forbes Field,PIT
1937,AL,SLA,BAL,,8,46,108,715,71,6,St. Louis Browns,Sportsman's Park IV,SLB
1937,NL,SLN,STL,,4,81,73,789,94,3.98,St. Louis Cardinals,Sportsman's Park IV,STL
1937,AL,WS1,MIN,,6,73,80,757,47,4.58,Washington Senators,Griffith Stadium I,WSH
1938,AL,BOS,BOS,,2,88,61,902,98,4.46,Boston Red Sox,Fenway Park II,BOS
1938,NL,BRO,LAD,,7,69,80,704,61,4.07,Brooklyn Dodgers,Ebbets Field,BRO
1938,NL,BSN,ATL,,5,77,75,561,54,3.4,Boston Bees,Braves Field,BSN
1938,AL,CHA,CHW,,6,65,83,709,67,4.36,Chicago White Sox,Comiskey Park,CHW
1938,NL,CHN,CHC,,1,89,63,713,65,3.37,Chicago Cubs,Wrigley Field,CHC
1938,NL,CIN,CIN,,4,82,68,723,110,3.62,Cincinnati Reds,Crosley Field,CIN
1938,AL,CLE,CLE,,3,86,66,847,113,4.6,Cleveland Indians,League Park II/Cleveland Stadium,CLE
1938,AL,DET,DET,,4,84,70,862,137,4.79,Detroit Tigers,Briggs Stadium,DET
1938,NL,NY1,SFG,,3,83,67,705,125,3.62,New York Giants,Polo Grounds IV,NYG
1938,AL,NYA,NYY,,1,99,53,966,174,3.91,New York Yankees,Yankee Stadium I,NYY
1938,AL,PHA,OAK,,8,53,99,726,98,5.48,Philadelphia Athletics,Shibe Park,PHA
1938,NL,PHI,PHI,,8,45,105,550,40,4.93,Philadelphia Phillies,Baker Bowl/Shibe Park,PHI
1938,NL,PIT,PIT,,2,86,64,707,65,3.46,Pittsburgh Pirates,Forbes Field,PIT
1938,AL,SLA,BAL,,7,55,97,755,92,5.8,St. Louis Browns,Sportsman's Park IV,SLB
1938,NL,SLN,STL,,6,71,80,725,91,3.84,St. Louis Cardinals,Sportsman's Park IV,STL
1938,AL,WS1,MIN,,5,75,76,814,85,4.94,Washington Senators,Griffith Stadium I,WSH
1939,AL,BOS,BOS,,2,89,62,890,124,4.56,Boston Red Sox,Fenway Park II,BOS
1939,NL,BRO,LAD,,3,84,69,708,78,3.64,Brooklyn Dodgers,Ebbets Field,BRO
1939,NL,BSN,ATL,,7,63,88,572,56,3.71,Boston Bees,Braves Field,BSN
1939,AL,CHA,CHW,,4,85,69,755,64,4.31,Chicago White Sox,Comiskey Park,CHW
1939,NL,CHN,CHC,,4,84,70,724,91,3.8,Chicago Cubs,Wrigley Field,CHC
1939,NL,CIN,CIN,,1,97,57,767,98,3.27,Cincinnati Reds,Crosley Field,CIN
1939,AL,CLE,CLE,,3,87,67,797,85,4.08,Cleveland Indians,League Park II/Cleveland Stadium,CLE
1939,AL,DET,DET,,5,81,73,849,124,4.29,Detroit Tigers,Briggs Stadium,DET
1939,NL,NY1,SFG,,5,77,74,703,116,4.07,New York Giants,Polo Grounds IV,NYG
1939,AL,NYA,NYY,,1,106,45,967,166,3.31,New York Yankees,Yankee Stadium I,NYY
1939,AL,PHA,OAK,,7,55,97,711,98,5.79,Philadelphia Athletics,Shibe Park,PHA
1939,NL,PHI,PHI,,8,45,106,553,49,5.17,Philadelphia Phillies,Shibe Park,PHI
1939,NL,PIT,PIT,,6,68,85,666,63,4.15,Pittsburgh Pirates,Forbes Field,PIT
1939,AL,SLA,BAL,,8,43,111,733,91,6.01,St. Louis Browns,Sportsman's Park IV,SLB
1939,NL,SLN,STL,,2,92,61,779,98,3.59,St. Louis Cardinals,Sportsman's Park IV,STL
1939,AL,WS1,MIN,,6,65,87,702,44,4.6,Washington Senators,Griffith Stadium I,WSH
1940,AL,BOS,BOS,,4,82,72,872,145,4.89,Boston Red Sox,Fenway Park II,BOS
1940,NL,BRO,LAD,,2,88,65,697,93,3.5,Brooklyn Dodgers,Ebbets Field,BRO
1940,NL,BSN,ATL,,7,65,87,623,59,4.36,Boston Bees,Braves Field,BSN
1940,AL,CHA,CHW,,4,82,72,735,73,3.74,Chicago White Sox,Comiskey Park,CHW
1940,NL,CHN,CHC,,5,75,79,681,86,3.54,Chicago Cubs,Wrigley Field,CHC
1940,NL,CIN,CIN,,1,100,53,707,89,3.05,Cincinnati Reds,Crosley Field,CIN
1940,AL,CLE,CLE,,2,89,65,710,101,3.63,Cleveland Indians,League Park II/Cleveland Stadium,CLE
1940,AL,DET,DET,,1,90,64,888,134,4.01,Detroit Tigers,Briggs Stadium,DET
1940,NL,NY1,SFG,,6,72,80,663,91,3.79,New York Giants,Polo Grounds IV,NYG
1940,AL,NYA,NYY,,3,88,66,817,155,3.89,New York Yankees,Yankee Stadium I,NYY
1940,AL,PHA,OAK,,8,54,100,703,105,5.22,Philadelphia Athletics,Shibe Park,PHA
1940,NL,PHI,PHI,,8,50,103,494,75,4.4,Philadelphia Phillies,Shibe Park,PHI
1940,NL,PIT,PIT,,4,78,76,809,76,4.36,Pittsburgh Pirates,Forbes Field,PIT
1940,AL,SLA,BAL,,6,67,87,757,118,5.12,St. Louis Browns,Sportsman's Park IV,SLB
1940,NL,SLN,STL,,3,84,69,747,119,3.83,St. Louis Cardinals,Sportsman's Park IV,STL
1940,AL,WS1,MIN,,7,64,90,665,52,4.59,Washington Senators,Griffith Stadium I,WSH
1941,AL,BOS,BOS,,2,84,70,865,124,4.19,Boston Red Sox,Fenway Park II,BOS
1941,NL,BRO,LAD,,1,100,54,800,101,3.14,Brooklyn Dodgers,Ebbets Field,BRO
1941,NL,BSN,ATL,,7,62,92,592,48,3.95,Boston Braves,Braves Field,BSN
1941,AL,CHA,CHW,,3,77,77,638,47,3.52,Chicago White Sox,Comiskey Park,CHW
1941,NL,CHN,CHC,,6,70,84,666,99,3.72,Chicago Cubs,Wrigley Field,CHC
1941,NL,CIN,CIN,,3,88,66,616,64,3.17,Cincinnati Reds,Crosley Field,CIN
1941,AL,CLE,CLE,,4,75,79,677,103,3.9,Cleveland Indians,League Park II/Cleveland Stadium,CLE
1941,AL,DET,DET,,4,75,79,686,81,4.18,Detroit Tigers,Briggs Stadium,DET
1941,NL,NY1,SFG,,5,74,79,667,95,3.94,New York Giants,Polo Grounds IV,NYG
1941,AL,NYA,NYY,,1,101,53,830,151,3.53,New York Yankees,Yankee Stadium I,NYY
1941,AL,PHA,OAK,,8,64,90,713,85,4.83,Philadelphia Athletics,Shibe Park,PHA
1941,NL,PHI,PHI,,8,43,111,501,64,4.5,Philadelphia Phillies,Shibe Park,PHI
1941,NL,PIT,PIT,,4,81,73,690,56,3.48,Pittsburgh Pirates,Forbes Field,PIT
1941,AL,SLA,BAL,,6,70,84,765,91,4.72,St. Louis Browns,Sportsman's Park IV,SLB
1941,NL,SLN,STL,,2,97,56,734,70,3.19,St. Louis Cardinals,Sportsman's Park IV,STL
1941,AL,WS1,MIN,,6,70,84,728,52,4.35,Washington Senators,Griffith Stadium I,WSH
1942,AL,BOS,BOS,,2,93,59,761,103,3.44,Boston Red Sox,Fenway Park II,BOS
1942,NL,BRO,LAD,,2,104,50,742,62,2.84,Brooklyn Dodgers,Ebbets Field,BRO
1942,NL,BSN,ATL,,7,59,89,515,68,3.76,Boston Braves,Braves Field,BSN
1942,AL,CHA,CHW,,6,66,82,538,25,3.58,Chicago White Sox,Comiskey Park,CHW
1942,NL,CHN,CHC,,6,68,86,591,75,3.6,Chicago Cubs,Wrigley Field,CHC
1942,NL,CIN,CIN,,4,76,76,527,66,2.82,Cincinnati Reds,Crosley Field,CIN
1942,AL,CLE,CLE,,4,75,79,590,50,3.59,Cleveland Indians,League Park II/Cleveland Stadium,CLE
1942,AL,DET,DET,,5,73,81,589,76,3.13,Detroit Tigers,Briggs Stadium,DET
1942,NL,NY1,SFG,,3,85,67,675,109,3.31,New York Giants,Polo Grounds IV,NYG
1942,AL,NYA,NYY,,1,103,51,801,108,2.91,New York Yankees,Yankee Stadium I,NYY
1942,AL,PHA,OAK,,8,55,99,549,33,4.45,Philadelphia Athletics,Shibe Park,PHA
1942,NL,PHI,PHI,,8,42,109,394,44,4.12,Philadelphia Phillies,Shibe Park,PHI
1942,NL,PIT,PIT,,5,66,81,585,54,3.58,Pittsburgh Pirates,Forbes Field,PIT
1942,AL,SLA,BAL,,3,82,69,730,98,3.59,St. Louis Browns,Sportsman's Park IV,SLB
1942,NL,SLN,STL,,1,106,48,755,60,2.55,St. Louis Cardinals,Sportsman's Park IV,STL
1942,AL,WS1,MIN,,7,62,89,653,40,4.58,Washington Senators,Griffith Stadium I,WSH
1943,AL,BOS,BOS,,7,68,84,563,57,3.45,Boston Red Sox,Fenway Park II,BOS
1943,NL,BRO,LAD,,3,81,72,716,39,3.88,Brooklyn Dodgers,Ebbets Field,BRO
1943,NL,BSN,ATL,,6,68,85,465,39,3.25,Boston Braves,Braves Field,BSN
1943,AL,CHA,CHW,,4,82,72,573,33,3.2,Chicago White Sox,Comiskey Park,CHW
1943,NL,CHN,CHC,,5,74,79,632,52,3.31,Chicago Cubs,Wrigley Field,CHC
1943,NL,CIN,CIN,,2,87,67,608,43,3.13,Cincinnati Reds,Crosley Field,CIN
1943,AL,CLE,CLE,,3,82,71,600,55,3.15,Cleveland Indians,League Park II/Cleveland Stadium,CLE
1943,AL,DET,DET,,5,78,76,632,77,3,Detroit Tigers,Briggs Stadium,DET
1943,NL,NY1,SFG,,8,55,98,558,81,4.08,New York Giants,Polo Grounds IV,NYG
1943,AL,NYA,NYY,,1,98,56,669,100,2.93,New York Yankees,Yankee Stadium I,NYY
1943,AL,PHA,OAK,,8,49,105,497,26,4.05,Philadelphia Athletics,Shibe Park,PHA
1943,NL,PHI,PHI,,7,64,90,571,66,3.79,Philadelphia Blue Jays,Shibe Park,PHI
1943,NL,PIT,PIT,,4,80,74,669,42,3.08,Pittsburgh Pirates,Forbes Field,PIT
1943,AL,SLA,BAL,,6,72,80,596,78,3.41,St. Louis Browns,Sportsman's Park IV,SLB
1943,NL,SLN,STL,,1,105,49,679,70,2.57,St. Louis Cardinals,Sportsman's Park IV,STL
1943,AL,WS1,MIN,,2,84,69,666,47,3.18,Washington Senators,Griffith Stadium I,WSH
1944,AL,BOS,BOS,,4,77,77,739,69,3.82,Boston Red Sox,Fenway Park II,BOS
1944,NL,BRO,LAD,,7,63,91,690,56,4.68,Brooklyn Dodgers,Ebbets Field,BRO
1944,NL,BSN,ATL,,6,65,89,593,79,3.67,Boston Braves,Braves Field,BSN
1944,AL,CHA,CHW,,7,71,83,543,23,3.58,Chicago White Sox,Comiskey Park,CHW
1944,NL,CHN,CHC,,4,75,79,702,71,3.59,Chicago Cubs,Wrigley Field,CHC
1944,NL,CIN,CIN,,3,89,65,573,51,2.97,Cincinnati Reds,Crosley Field,CIN
1944,AL,CLE,CLE,,5,72,82,643,70,3.65,Cleveland Indians,League Park II/Cleveland Stadium,CLE
1944,AL,DET,DET,,2,88,66,658,60,3.09,Detroit Tigers,Briggs Stadium,DET
1944,NL,NY1,SFG,,5,67,87,682,93,4.29,New York Giants,Polo Grounds IV,NYG
1944,AL,NYA,NYY,,3,83,71,674,96,3.39,New York Yankees,Yankee Stadium I,NYY
1944,AL,PHA,OAK,,5,72,82,525,36,3.26,Philadelphia Athletics,Shibe Park,PHA
1944,NL,PHI,PHI,,8,61,92,539,55,3.64,Philadelphia Blue Jays,Shibe Park,PHI
1944,NL,PIT,PIT,,2,90,63,744,70,3.44,Pittsburgh Pirates,Forbes Field,PIT
1944,AL,SLA,BAL,,1,89,65,684,72,3.17,St. Louis Browns,Sportsman's Park IV,SLB
1944,NL,SLN,STL,,1,105,49,772,100,2.67,St. Louis Cardinals,Sportsman's Park IV,STL
1944,AL,WS1,MIN,,8,64,90,592,33,3.49,Washington Senators,Griffith Stadium I,WSH
1945,AL,BOS,BOS,,7,71,83,599,50,3.8,Boston Red Sox,Fenway Park II,BOS
1945,NL,BRO,LAD,,3,87,67,795,57,3.7,Brooklyn Dodgers,Ebbets Field,BRO
1945,NL,BSN,ATL,,6,67,85,721,101,4.04,Boston Braves,Braves Field,BSN
1945,AL,CHA,CHW,,6,71,78,596,22,3.69,Chicago White Sox,Comiskey Park,CHW
1945,NL,CHN,CHC,,1,98,56,735,57,2.98,Chicago Cubs,Wrigley Field,CHC
1945,NL,CIN,CIN,,7,61,93,536,56,4,Cincinnati Reds,Crosley Field,CIN
1945,AL,CLE,CLE,,5,73,72,557,65,3.31,Cleveland Indians,League Park II/Cleveland Stadium,CLE
1945,AL,DET,DET,,1,88,65,633,77,2.99,Detroit Tigers,Briggs Stadium,DET
1945,NL,NY1,SFG,,5,78,74,668,114,4.06,New York Giants,Polo Grounds IV,NYG
1945,AL,NYA,NYY,,4,81,71,676,93,3.45,New York Yankees,Yankee Stadium I,NYY
1945,AL,PHA,OAK,,8,52,98,494,33,3.62,Philadelphia Athletics,Shibe Park,PHA
1945,NL,PHI,PHI,,8,46,108,548,56,4.64,Philadelphia Phillies,Shibe Park,PHI
1945,NL,PIT,PIT,,4,82,72,753,72,3.76,Pittsburgh Pirates,Forbes Field,PIT
1945,AL,SLA,BAL,,3,81,70,597,63,3.14,St. Louis Browns,Sportsman's Park IV,SLB
1945,NL,SLN,STL,,2,95,59,756,64,3.24,St. Louis Cardinals,Sportsman's Park IV,STL
1945,AL,WS1,MIN,,2,87,67,622,27,2.92,Washington Senators,Griffith Stadium I,WSH
1946,AL,BOS,BOS,,1,104,50,792,109,3.38,Boston Red Sox,Fenway Park II,BOS
1946,NL,BRO,LAD,,2,96,60,701,55,3.05,Brooklyn Dodgers,Ebbets Field,BRO
1946,NL,BSN,ATL,,4,81,72,630,44,3.35,Boston Braves,Braves Field,BSN
1946,AL,CHA,CHW,,5,74,80,562,37,3.1,Chicago White Sox,Comiskey Park,CHW
1946,NL,CHN,CHC,,3,82,71,626,56,3.24,Chicago Cubs,Wrigley Field,CHC
1946,NL,CIN,CIN,,6,67,87,523,65,3.08,Cincinnati Reds,Crosley Field,CIN
1946,AL,CLE,CLE,,6,68,86,537,79,3.62,Cleveland Indians,League Park II/Cleveland Stadium,CLE
1946,AL,DET,DET,,2,92,62,704,108,3.22,Detroit Tigers,Briggs Stadium,DET
1946,NL,NY1,SFG,,8,61,93,612,121,3.92,New York Giants,Polo Grounds IV,NYG
1946,AL,NYA,NYY,,3,87,67,684,136,3.13,New York Yankees,Yankee Stadium I,NYY
1946,AL,PHA,OAK,,8,49,105,529,40,3.9,Philadelphia Athletics,Shibe Park,PHA
1946,NL,PHI,PHI,,5,69,85,560,80,3.99,Philadelphia Phillies,Shibe Park,PHI
1946,NL,PIT,PIT,,7,63,91,552,60,3.72,Pittsburgh Pirates,Forbes Field,PIT
1946,AL,SLA,BAL,,7,66,88,621,84,3.95,St. Louis Browns,Sportsman's Park IV,SLB
1946,NL,SLN,STL,,1,98,58,712,81,3.01,St. Louis Cardinals,Sportsman's Park IV,STL
1946,AL,WS1,MIN,,4,76,78,608,60,3.74,Washington Senators,Griffith Stadium I,WSH
1947,AL,BOS,BOS,,3,83,71,720,103,3.81,Boston Red Sox,Fenway Park II,BOS
1947,NL,BRO,LAD,,1,94,60,774,83,3.82,Brooklyn Dodgers,Ebbets Field,BRO
1947,NL,BSN,ATL,,3,86,68,701,85,3.62,Boston Braves,Braves Field,BSN
1947,AL,CHA,CHW,,6,70,84,553,53,3.64,Chicago White Sox,Comiskey Park,CHW
1947,NL,CHN,CHC,,6,69,85,567,71,4.04,Chicago Cubs,Wrigley Field,CHC
1947,NL,CIN,CIN,,5,73,81,681,95,4.41,Cincinnati Reds,Crosley Field,CIN
1947,AL,CLE,CLE,,4,80,74,687,112,3.44,Cleveland Indians,Cleveland Stadium,CLE
1947,AL,DET,DET,,2,85,69,714,103,3.57,Detroit Tigers,Briggs Stadium,DET
1947,NL,NY1,SFG,,4,81,73,830,221,4.44,New York Giants,Polo Grounds IV,NYG
1947,AL,NYA,NYY,,1,97,57,794,115,3.39,New York Yankees,Yankee Stadium I,NYY
1947,AL,PHA,OAK,,5,78,76,633,61,3.51,Philadelphia Athletics,Shibe Park,PHA
1947,NL,PHI,PHI,,7,62,92,589,60,3.96,Philadelphia Phillies,Shibe Park,PHI
1947,NL,PIT,PIT,,7,62,92,744,156,4.68,Pittsburgh Pirates,Forbes Field,PIT
1947,AL,SLA,BAL,,8,59,95,564,90,4.33,St. Louis Browns,Sportsman's Park IV,SLB
1947,NL,SLN,STL,,2,89,65,780,115,3.53,St. Louis Cardinals,Sportsman's Park IV,STL
1947,AL,WS1,MIN,,7,64,90,496,42,3.97,Washington Senators,Griffith Stadium I,WSH
1948,AL,BOS,BOS,,2,96,59,907,121,4.26,Boston Red Sox,Fenway Park II,BOS
1948,NL,BRO,LAD,,3,84,70,744,91,3.75,Brooklyn Dodgers,Ebbets Field,BRO
1948,NL,BSN,ATL,,1,91,62,739,95,3.37,Boston Braves,Braves Field,BSN
1948,AL,CHA,CHW,,8,51,101,559,55,4.89,Chicago White Sox,Comiskey Park,CHW
1948,NL,CHN,CHC,,8,64,90,597,87,4,Chicago Cubs,Wrigley Field,CHC
1948,NL,CIN,CIN,,7,64,89,588,104,4.47,Cincinnati Reds,Crosley Field,CIN
1948,AL,CLE,CLE,,1,97,58,840,155,3.22,Cleveland Indians,Cleveland Stadium,CLE
1948,AL,DET,DET,,5,78,76,700,78,4.15,Detroit Tigers,Briggs Stadium,DET
1948,NL,NY1,SFG,,5,78,76,780,164,3.93,New York Giants,Polo Grounds IV,NYG
1948,AL,NYA,NYY,,3,94,60,857,139,3.75,New York Yankees,Yankee Stadium I,NYY
1948,AL,PHA,OAK,,4,84,70,729,68,4.43,Philadelphia Athletics,Shibe Park,PHA
1948,NL,PHI,PHI,,6,66,88,591,91,4.08,Philadelphia Phillies,Shibe Park,PHI
1948,NL,PIT,PIT,,4,83,71,706,108,4.15,Pittsburgh Pirates,Forbes Field,PIT
1948,AL,SLA,BAL,,6,59,94,671,63,5.01,St. Louis Browns,Sportsman's Park IV,SLB
1948,NL,SLN,STL,,2,85,69,742,105,3.91,St. Louis Cardinals,Sportsman's Park IV,STL
1948,AL,WS1,MIN,,7,56,97,578,31,4.65,Washington Senators,Griffith Stadium I,WSH
1949,AL,BOS,BOS,,2,96,58,896,131,3.97,Boston Red Sox,Fenway Park II,BOS
1949,NL,BRO,LAD,,1,97,57,879,152,3.8,Brooklyn Dodgers,Ebbets Field,BRO
1949,NL,BSN,ATL,,4,75,79,706,103,3.99,Boston Braves,Braves Field,BSN
1949,AL,CHA,CHW,,6,63,91,648,43,4.3,Chicago White Sox,Comiskey Park,CHW
1949,NL,CHN,CHC,,8,61,93,593,97,4.5,Chicago Cubs,Wrigley Field,CHC
1949,NL,CIN,CIN,,7,62,92,627,86,4.34,Cincinnati Reds,Crosley Field,CIN
1949,AL,CLE,CLE,,3,89,65,675,112,3.36,Cleveland Indians,Cleveland Stadium,CLE
1949,AL,DET,DET,,4,87,67,751,88,3.77,Detroit Tigers,Briggs Stadium,DET
1949,NL,NY1,SFG,,5,73,81,736,147,3.82,New York Giants,Polo Grounds IV,NYG
1949,AL,NYA,NYY,,1,97,57,829,115,3.69,New York Yankees,Yankee Stadium I,NYY
1949,AL,PHA,OAK,,5,81,73,726,82,4.23,Philadelphia Athletics,Shibe Park,PHA
1949,NL,PHI,PHI,,3,81,73,662,122,3.89,Philadelphia Phillies,Shibe Park,PHI
1949,NL,PIT,PIT,,6,71,83,681,126,4.57,Pittsburgh Pirates,Forbes Field,PIT
1949,AL,SLA,BAL,,7,53,101,667,117,5.21,St. Louis Browns,Sportsman's Park IV,SLB
1949,NL,SLN,STL,,2,96,58,766,102,3.44,St. Louis Cardinals,Sportsman's Park IV,STL
1949,AL,WS1,MIN,,8,50,104,584,81,5.1,Washington Senators,Griffith Stadium I,WSH
1950,AL,BOS,BOS,,3,94,60,1027,161,4.88,Boston Red Sox,Fenway Park II,BOS
1950,NL,BRO,LAD,,2,89,65,847,194,4.28,Brooklyn Dodgers,Ebbets Field,BRO
1950,NL,BSN,ATL,,4,83,71,785,148,4.14,Boston Braves,Braves Field,BSN
1950,AL,CHA,CHW,,6,60,94,625,93,4.41,Chicago White Sox,Comiskey Park,CHW
1950,NL,CHN,CHC,,7,64,89,643,161,4.28,Chicago Cubs,Wrigley Field,CHC
1950,NL,CIN,CIN,,6,66,87,654,99,4.32,Cincinnati Reds,Crosley Field,CIN
1950,AL,CLE,CLE,,4,92,62,806,164,3.75,Cleveland Indians,Cleveland Stadium,CLE
1950,AL,DET,DET,,2,95,59,837,114,4.12,Detroit Tigers,Briggs Stadium,DET
1950,NL,NY1,SFG,,3,86,68,735,133,3.71,New York Giants,Polo Grounds IV,NYG
1950,AL,NYA,NYY,,1,98,56,914,159,4.15,New York Yankees,Yankee Stadium I,NYY
1950,AL,PHA,OAK,,8,52,102,670,100,5.49,Philadelphia Athletics,Shibe Park,PHA
1950,NL,PHI,PHI,,1,91,63,722,125,3.5,Philadelphia Phillies,Shibe Park,PHI
1950,NL,PIT,PIT,,8,57,96,681,138,4.96,Pittsburgh Pirates,Forbes Field,PIT
1950,AL,SLA,BAL,,7,58,96,684,106,5.2,St. Louis Browns,Sportsman's Park IV,SLB
